Test time;Standard force;Strain;Nominal strain;LE Channel
3.769980e+000;7.063550e+002;3.083995e-001;1.723652e+000;2.125261e+002
3.779980e+000;7.077355e+002;3.092995e-001;1.728695e+000;2.125312e+002
3.789980e+000;7.092579e+002;3.101995e-001;1.733636e+000;2.125361e+002
3.799980e+000;7.108749e+002;3.110995e-001;1.738535e+000;2.125410e+002
3.809980e+000;7.126102e+002;3.119995e-001;1.743558e+000;2.125460e+002
3.819980e+000;7.140301e+002;3.128995e-001;1.748725e+000;2.125512e+002
3.829980e+000;7.156550e+002;3.137995e-001;1.753707e+000;2.125562e+002
3.839980e+000;7.171695e+002;3.143995e-001;1.758544e+000;2.125610e+002
3.849980e+000;7.185499e+002;3.152995e-001;1.763484e+000;2.125659e+002
3.859981e+000;7.199146e+002;3.161995e-001;1.768590e+000;2.125711e+002
3.869981e+000;7.214211e+002;3.170995e-001;1.773572e+000;2.125760e+002
3.879981e+000;7.228173e+002;3.176995e-001;1.778491e+000;2.125810e+002
3.889981e+000;7.241740e+002;3.185995e-001;1.783535e+000;2.125860e+002
3.899981e+000;7.257043e+002;3.194995e-001;1.788599e+000;2.125911e+002
3.909981e+000;7.271083e+002;3.203995e-001;1.793519e+000;2.125960e+002
3.919981e+000;7.286702e+002;3.209995e-001;1.798439e+000;2.126009e+002
3.929981e+000;7.302004e+002;3.221995e-001;1.803668e+000;2.126061e+002
3.939981e+000;7.318096e+002;3.227995e-001;1.808898e+000;2.126114e+002
3.949980e+000;7.333557e+002;3.236995e-001;1.813838e+000;2.126163e+002
3.959980e+000;7.348071e+002;3.245995e-001;1.818696e+000;2.126212e+002
3.969980e+000;7.361796e+002;3.254995e-001;1.823781e+000;2.126262e+002
3.979980e+000;7.377414e+002;3.263995e-001;1.828887e+000;2.126313e+002
3.989980e+000;7.390587e+002;3.269995e-001;1.833889e+000;2.126364e+002
3.999980e+000;7.403050e+002;3.278995e-001;1.838788e+000;2.126413e+002
4.009981e+000;7.416538e+002;3.287995e-001;1.843728e+000;2.126462e+002
4.019980e+000;7.430815e+002;3.293995e-001;1.848669e+000;2.126511e+002
4.029981e+000;7.443199e+002;3.302995e-001;1.853588e+000;2.126561e+002
4.039980e+000;7.458029e+002;3.311995e-001;1.858528e+000;2.126610e+002
4.049981e+000;7.472385e+002;3.320995e-001;1.863613e+000;2.126661e+002
4.059980e+000;7.487767e+002;3.329995e-001;1.868595e+000;2.126711e+002
4.069981e+000;7.502596e+002;3.338995e-001;1.873432e+000;2.126759e+002
4.079980e+000;7.519003e+002;3.344995e-001;1.878352e+000;2.126808e+002
4.089981e+000;7.535252e+002;3.353995e-001;1.883437e+000;2.126859e+002
4.099980e+000;7.551660e+002;3.362995e-001;1.888605e+000;2.126911e+002
4.109981e+000;7.568224e+002;3.371995e-001;1.893669e+000;2.126961e+002
4.119980e+000;7.583527e+002;3.380995e-001;1.898713e+000;2.127012e+002
4.129981e+000;7.599145e+002;3.386995e-001;1.903632e+000;2.127061e+002
4.139980e+000;7.614290e+002;3.395995e-001;1.908552e+000;2.127110e+002
4.149981e+000;7.629593e+002;3.404995e-001;1.913575e+000;2.127160e+002
4.159980e+000;7.643949e+002;3.413995e-001;1.918722e+000;2.127212e+002
4.169981e+000;7.659330e+002;3.419995e-001;1.923703e+000;2.127262e+002
4.179980e+000;7.673529e+002;3.428995e-001;1.928499e+000;2.127310e+002
4.189981e+000;7.687490e+002;3.434995e-001;1.933439e+000;2.127359e+002
4.199980e+000;7.701531e+002;3.446995e-001;1.938545e+000;2.127410e+002
4.209980e+000;7.717386e+002;3.455995e-001;1.943527e+000;2.127460e+002
4.219980e+000;7.732373e+002;3.461995e-001;1.948467e+000;2.127509e+002
4.229980e+000;7.747439e+002;3.470995e-001;1.953552e+000;2.127560e+002
4.239981e+000;7.762742e+002;3.479995e-001;1.958616e+000;2.127611e+002
4.249980e+000;7.778597e+002;3.488995e-001;1.963515e+000;2.127660e+002
4.259981e+000;7.791927e+002;3.494995e-001;1.968518e+000;2.127710e+002
4.269980e+000;7.805811e+002;3.506995e-001;1.973768e+000;2.127762e+002
4.279981e+000;7.820718e+002;3.512995e-001;1.978936e+000;2.127814e+002
4.289980e+000;7.834680e+002;3.521995e-001;1.983876e+000;2.127863e+002
4.299981e+000;7.849589e+002;3.530995e-001;1.988734e+000;2.127912e+002
4.309980e+000;7.863550e+002;3.539995e-001;1.993757e+000;2.127962e+002
4.319981e+000;7.879090e+002;3.545995e-001;1.998862e+000;2.128013e+002
4.329980e+000;7.893998e+002;3.554995e-001;2.003865e+000;2.128063e+002
4.339981e+000;7.908669e+002;3.563995e-001;2.008784e+000;2.128112e+002
4.349980e+000;7.923105e+002;3.572995e-001;2.013704e+000;2.128162e+002
4.359981e+000;7.940064e+002;3.581995e-001;2.018665e+000;2.128211e+002
4.369980e+000;7.954262e+002;3.587995e-001;2.023585e+000;2.128260e+002
4.379981e+000;7.968934e+002;3.596995e-001;2.028525e+000;2.128310e+002
4.389980e+000;7.984946e+002;3.605995e-001;2.033589e+000;2.128361e+002
4.399981e+000;7.999697e+002;3.614995e-001;2.038612e+000;2.128411e+002
4.409980e+000;8.013107e+002;3.620995e-001;2.043470e+000;2.128459e+002
4.419981e+000;8.027620e+002;3.629995e-001;2.048410e+000;2.128509e+002
4.429980e+000;8.041346e+002;3.638995e-001;2.053475e+000;2.128559e+002
4.439981e+000;8.054518e+002;3.647995e-001;2.058601e+000;2.128611e+002
4.449980e+000;8.067692e+002;3.653995e-001;2.063645e+000;2.128661e+002
4.459980e+000;8.081574e+002;3.662995e-001;2.068647e+000;2.128711e+002
4.469980e+000;8.097035e+002;3.668995e-001;2.073566e+000;2.128760e+002
4.479980e+000;8.113205e+002;3.677995e-001;2.078527e+000;2.128810e+002
4.489981e+000;8.127562e+002;3.686995e-001;2.083592e+000;2.128861e+002
4.499980e+000;8.143495e+002;3.698995e-001;2.088698e+000;2.128912e+002
4.509981e+000;8.160691e+002;3.704995e-001;2.093638e+000;2.128961e+002
4.519980e+000;8.174890e+002;3.713995e-001;2.098516e+000;2.129010e+002
4.529981e+000;8.189088e+002;3.722995e-001;2.103539e+000;2.129060e+002
4.539980e+000;8.203759e+002;3.728995e-001;2.108603e+000;2.129111e+002
4.549981e+000;8.217721e+002;3.737995e-001;2.113564e+000;2.129160e+002
4.559980e+000;8.231130e+002;3.746995e-001;2.118526e+000;2.129210e+002
4.569981e+000;8.245566e+002;3.755995e-001;2.123590e+000;2.129261e+002
4.579980e+000;8.259212e+002;3.764995e-001;2.128551e+000;2.129310e+002
4.589981e+000;8.274120e+002;3.770995e-001;2.133491e+000;2.129360e+002
4.599980e+000;8.288950e+002;3.779995e-001;2.138514e+000;2.129410e+002
4.609981e+000;8.302123e+002;3.788995e-001;2.143785e+000;2.129462e+002
4.619980e+000;8.317820e+002;3.794995e-001;2.148891e+000;2.129514e+002
4.629981e+000;8.332964e+002;3.803995e-001;2.153811e+000;2.129563e+002
4.639980e+000;8.350397e+002;3.812995e-001;2.158689e+000;2.129612e+002
4.649981e+000;8.367514e+002;3.821995e-001;2.163815e+000;2.129663e+002
4.659980e+000;8.384631e+002;3.830995e-001;2.168921e+000;2.129714e+002
4.669981e+000;8.400249e+002;3.836995e-001;2.173903e+000;2.129764e+002
4.679980e+000;8.416420e+002;3.845995e-001;2.178781e+000;2.129812e+002
4.689981e+000;8.430066e+002;3.854995e-001;2.183742e+000;2.129862e+002
4.699980e+000;8.443475e+002;3.863995e-001;2.188641e+000;2.129911e+002
4.709980e+000;8.457358e+002;3.872995e-001;2.193581e+000;2.129960e+002
4.719980e+000;8.471399e+002;3.878995e-001;2.198583e+000;2.130010e+002
4.729980e+000;8.484808e+002;3.887995e-001;2.203606e+000;2.130061e+002
4.739981e+000;8.499480e+002;3.896995e-001;2.208547e+000;2.130110e+002
4.749980e+000;8.513915e+002;3.902995e-001;2.213384e+000;2.130158e+002
4.759981e+000;8.529218e+002;3.911995e-001;2.218386e+000;2.130208e+002
4.769980e+000;8.544520e+002;3.920995e-001;2.223471e+000;2.130259e+002
4.779981e+000;8.559823e+002;3.929995e-001;2.228618e+000;2.130311e+002
4.789980e+000;8.574653e+002;3.938995e-001;2.233662e+000;2.130361e+002
4.799981e+000;8.589009e+002;3.944995e-001;2.238705e+000;2.130412e+002
4.809980e+000;8.602497e+002;3.953995e-001;2.243584e+000;2.130460e+002
4.819981e+000;8.615986e+002;3.962995e-001;2.248565e+000;2.130510e+002
4.829980e+000;8.629632e+002;3.971995e-001;2.253630e+000;2.130561e+002
4.839981e+000;8.642883e+002;3.980995e-001;2.258735e+000;2.130612e+002
4.849980e+000;8.657870e+002;3.986995e-001;2.263634e+000;2.130661e+002
4.859981e+000;8.671990e+002;3.995995e-001;2.268450e+000;2.130709e+002
4.869980e+000;8.686978e+002;4.004995e-001;2.273474e+000;2.130759e+002
4.879981e+000;8.702516e+002;4.010995e-001;2.278559e+000;2.130810e+002
4.889980e+000;8.718687e+002;4.019995e-001;2.283520e+000;2.130860e+002
4.899981e+000;8.733753e+002;4.028995e-001;2.288481e+000;2.130909e+002
4.909980e+000;8.751107e+002;4.037995e-001;2.293607e+000;2.130961e+002
4.919981e+000;8.767908e+002;4.043995e-001;2.298589e+000;2.131011e+002
4.929980e+000;8.783605e+002;4.052995e-001;2.303508e+000;2.131060e+002
4.939981e+000;8.799855e+002;4.061995e-001;2.308531e+000;2.131110e+002
4.949980e+000;8.814526e+002;4.070995e-001;2.313844e+000;2.131163e+002
4.959980e+000;8.828804e+002;4.079995e-001;2.318949e+000;2.131214e+002
4.969980e+000;8.842055e+002;4.085995e-001;2.323786e+000;2.131262e+002
4.979980e+000;8.856648e+002;4.094995e-001;2.328685e+000;2.131311e+002
4.989981e+000;8.870057e+002;4.103995e-001;2.333812e+000;2.131363e+002
4.999980e+000;8.885834e+002;4.112995e-001;2.338897e+000;2.131414e+002
5.009981e+000;8.900427e+002;4.118995e-001;2.343837e+000;2.131463e+002
5.019980e+000;8.914940e+002;4.127995e-001;2.348757e+000;2.131512e+002
5.029981e+000;8.928902e+002;4.136995e-001;2.353738e+000;2.131562e+002
5.039980e+000;8.943652e+002;4.142995e-001;2.358637e+000;2.131611e+002
5.049981e+000;8.957693e+002;4.151995e-001;2.363536e+000;2.131660e+002
5.059980e+000;8.972523e+002;4.160995e-001;2.368580e+000;2.131710e+002
5.069981e+000;8.988141e+002;4.169995e-001;2.373644e+000;2.131761e+002
5.079980e+000;9.002418e+002;4.178995e-001;2.378584e+000;2.131810e+002
5.089981e+000;9.017326e+002;4.184995e-001;2.383401e+000;2.131859e+002
5.099980e+000;9.032471e+002;4.193995e-001;2.388403e+000;2.131909e+002
5.109981e+000;9.047300e+002;4.199995e-001;2.393488e+000;2.131960e+002
5.119980e+000;9.062051e+002;4.208995e-001;2.398635e+000;2.132011e+002
5.129981e+000;9.077748e+002;4.217995e-001;2.403699e+000;2.132062e+002
5.139980e+000;9.091395e+002;4.226995e-001;2.408681e+000;2.132111e+002
5.149981e+000;9.105593e+002;4.232995e-001;2.413539e+000;2.132160e+002
5.159980e+000;9.120344e+002;4.241995e-001;2.418500e+000;2.132210e+002
5.169981e+000;9.135804e+002;4.250995e-001;2.423626e+000;2.132261e+002
5.179980e+000;9.152842e+002;4.259995e-001;2.428752e+000;2.132312e+002
5.189981e+000;9.170432e+002;4.265995e-001;2.433651e+000;2.132361e+002
5.199980e+000;9.186208e+002;4.274995e-001;2.438488e+000;2.132410e+002
5.209980e+000;9.201511e+002;4.283995e-001;2.443511e+000;2.132460e+002
5.219980e+000;9.216340e+002;4.292995e-001;2.448576e+000;2.132510e+002
5.229980e+000;9.229592e+002;4.298995e-001;2.453557e+000;2.132560e+002
5.239981e+000;9.243475e+002;4.307995e-001;2.458498e+000;2.132610e+002
5.249980e+000;9.257831e+002;4.316995e-001;2.463583e+000;2.132660e+002
5.259981e+000;9.272897e+002;4.325995e-001;2.468544e+000;2.132710e+002
5.269980e+000;9.288200e+002;4.331995e-001;2.473463e+000;2.132759e+002
5.279981e+000;9.303345e+002;4.340995e-001;2.478528e+000;2.132810e+002
5.289980e+000;9.317307e+002;4.349995e-001;2.483840e+000;2.132863e+002
5.299981e+000;9.333950e+002;4.358995e-001;2.488966e+000;2.132914e+002
5.309980e+000;9.349963e+002;4.364995e-001;2.493804e+000;2.132963e+002
5.319981e+000;9.364950e+002;4.373995e-001;2.498702e+000;2.133012e+002
5.329980e+000;9.379779e+002;4.382995e-001;2.503849e+000;2.133063e+002
5.339981e+000;9.395950e+002;4.388995e-001;2.508934e+000;2.133114e+002
5.349980e+000;9.409438e+002;4.397995e-001;2.513854e+000;2.133163e+002
5.359981e+000;9.422374e+002;4.406995e-001;2.518774e+000;2.133212e+002
5.369980e+000;9.435311e+002;4.415995e-001;2.523714e+000;2.133262e+002
5.379981e+000;9.449746e+002;4.421995e-001;2.528654e+000;2.133311e+002
5.389980e+000;9.462997e+002;4.430995e-001;2.533553e+000;2.133360e+002
5.399981e+000;9.476644e+002;4.439995e-001;2.538576e+000;2.133410e+002
5.409980e+000;9.490921e+002;4.445995e-001;2.543599e+000;2.133461e+002
5.419981e+000;9.505671e+002;4.454995e-001;2.548540e+000;2.133510e+002
5.429980e+000;9.521211e+002;4.463995e-001;2.553397e+000;2.133559e+002
5.439981e+000;9.536987e+002;4.469995e-001;2.558399e+000;2.133609e+002
5.449980e+000;9.552842e+002;4.478995e-001;2.563505e+000;2.133660e+002
5.459980e+000;9.568933e+002;4.487995e-001;2.568652e+000;2.133711e+002
5.469980e+000;9.585104e+002;4.496995e-001;2.573696e+000;2.133762e+002
5.479980e+000;9.599302e+002;4.502995e-001;2.578636e+000;2.133811e+002
5.489981e+000;9.615078e+002;4.511995e-001;2.583556e+000;2.133860e+002
5.499980e+000;9.629987e+002;4.520995e-001;2.588579e+000;2.133910e+002
5.509981e+000;9.643869e+002;4.529995e-001;2.593685e+000;2.133961e+002
5.519980e+000;9.657515e+002;4.535995e-001;2.598687e+000;2.134011e+002
5.529981e+000;9.671240e+002;4.544995e-001;2.603565e+000;2.134060e+002
5.539980e+000;9.684808e+002;4.553995e-001;2.608485e+000;2.134109e+002
5.549981e+000;9.699953e+002;4.559995e-001;2.613508e+000;2.134160e+002
5.559980e+000;9.714782e+002;4.568995e-001;2.618510e+000;2.134210e+002
5.569981e+000;9.730637e+002;4.577995e-001;2.623492e+000;2.134260e+002
5.579980e+000;9.747675e+002;4.586995e-001;2.628515e+000;2.134310e+002
5.589981e+000;9.763845e+002;4.592995e-001;2.633579e+000;2.134360e+002
5.599980e+000;9.780095e+002;4.601995e-001;2.638520e+000;2.134410e+002
5.609981e+000;9.797054e+002;4.610995e-001;2.643481e+000;2.134459e+002
5.619980e+000;9.812041e+002;4.619995e-001;2.648648e+000;2.134511e+002
5.629981e+000;9.826791e+002;4.625995e-001;2.653898e+000;2.134564e+002
5.639980e+000;9.841227e+002;4.634995e-001;2.658901e+000;2.134614e+002
5.649981e+000;9.854715e+002;4.640995e-001;2.663717e+000;2.134662e+002
5.659980e+000;9.868598e+002;4.652995e-001;2.668699e+000;2.134712e+002
5.669981e+000;9.883822e+002;4.658995e-001;2.673825e+000;2.134763e+002
5.679980e+000;9.898809e+002;4.667995e-001;2.678869e+000;2.134813e+002
5.689981e+000;9.913717e+002;4.676995e-001;2.683789e+000;2.134863e+002
5.699980e+000;9.928862e+002;4.682995e-001;2.688729e+000;2.134912e+002
5.709980e+000;9.944244e+002;4.691995e-001;2.693690e+000;2.134962e+002
5.719980e+000;9.959625e+002;4.700995e-001;2.698609e+000;2.135011e+002
5.729980e+000;9.975165e+002;4.706995e-001;2.703529e+000;2.135060e+002
5.739981e+000;9.990704e+002;4.715995e-001;2.708593e+000;2.135111e+002
5.749980e+000;1.000585e+003;4.724995e-001;2.713637e+000;2.135161e+002
5.759981e+000;1.002021e+003;4.730995e-001;2.718515e+000;2.135210e+002
5.769980e+000;1.003535e+003;4.739995e-001;2.723352e+000;2.135258e+002
5.779981e+000;1.004947e+003;4.745995e-001;2.728417e+000;2.135309e+002
5.789980e+000;1.006509e+003;4.754995e-001;2.733564e+000;2.135360e+002
5.799981e+000;1.008118e+003;4.763995e-001;2.738649e+000;2.135411e+002
5.809980e+000;1.009569e+003;4.772995e-001;2.743692e+000;2.135462e+002
5.819981e+000;1.011005e+003;4.781995e-001;2.748633e+000;2.135511e+002
5.829980e+000;1.012693e+003;4.790995e-001;2.753532e+000;2.135560e+002
5.839981e+000;1.014089e+003;4.796995e-001;2.758555e+000;2.135610e+002
5.849980e+000;1.015548e+003;4.805995e-001;2.763681e+000;2.135661e+002
5.859981e+000;1.017307e+003;4.814995e-001;2.768683e+000;2.135711e+002
5.869980e+000;1.018940e+003;4.820995e-001;2.773520e+000;2.135760e+002
5.879981e+000;1.020281e+003;4.829995e-001;2.778461e+000;2.135809e+002
5.889980e+000;1.021811e+003;4.838995e-001;2.783566e+000;2.135860e+002
5.899981e+000;1.023200e+003;4.847995e-001;2.788569e+000;2.135910e+002
5.909980e+000;1.024493e+003;4.853995e-001;2.793509e+000;2.135960e+002
5.919981e+000;1.025842e+003;4.862995e-001;2.798511e+000;2.136010e+002
5.929980e+000;1.027262e+003;4.868995e-001;2.803596e+000;2.136061e+002
5.939981e+000;1.028769e+003;4.877995e-001;2.808516e+000;2.136110e+002
5.949980e+000;1.030315e+003;4.886995e-001;2.813436e+000;2.136159e+002
5.959980e+000;1.032003e+003;4.895995e-001;2.818603e+000;2.136211e+002
5.969980e+000;1.033683e+003;4.904995e-001;2.823895e+000;2.136264e+002
5.979980e+000;1.035395e+003;4.910995e-001;2.828897e+000;2.136314e+002
5.989981e+000;1.037114e+003;4.919995e-001;2.833714e+000;2.136362e+002
5.999980e+000;1.038794e+003;4.928995e-001;2.838716e+000;2.136412e+002
6.009981e+000;1.040309e+003;4.937995e-001;2.843904e+000;2.136464e+002
6.019980e+000;1.041768e+003;4.943995e-001;2.848948e+000;2.136514e+002
6.029981e+000;1.043219e+003;4.952995e-001;2.853826e+000;2.136563e+002
6.039980e+000;1.044482e+003;4.958995e-001;2.858746e+000;2.136612e+002
6.049981e+000;1.045933e+003;4.967995e-001;2.863707e+000;2.136662e+002
6.059980e+000;1.047605e+003;4.976995e-001;2.868627e+000;2.136711e+002
6.069981e+000;1.049096e+003;4.982995e-001;2.873525e+000;2.136760e+002
6.079980e+000;1.050516e+003;4.991995e-001;2.878590e+000;2.136811e+002
6.089981e+000;1.052109e+003;5.000995e-001;2.883613e+000;2.136861e+002
6.099980e+000;1.053340e+003;5.006995e-001;2.888491e+000;2.136910e+002
6.109981e+000;1.054002e+003;5.015996e-001;2.893328e+000;2.136958e+002
6.119980e+000;1.054484e+003;5.024995e-001;2.897896e+000;2.137004e+002
6.139980e+000;1.053419e+003;5.033996e-001;2.903953e+000;2.137064e+002
6.149981e+000;1.051928e+003;5.036995e-001;2.905297e+000;2.137078e+002
6.159980e+000;1.050145e+003;5.039995e-001;2.906041e+000;2.137085e+002
6.169981e+000;1.048063e+003;5.039995e-001;2.906599e+000;2.137091e+002
6.179980e+000;1.046043e+003;5.039995e-001;2.906991e+000;2.137095e+002
6.189981e+000;1.043858e+003;5.042995e-001;2.907281e+000;2.137097e+002
6.199980e+000;1.042013e+003;5.042995e-001;2.907467e+000;2.137099e+002
6.209980e+000;1.040072e+003;5.042995e-001;2.907591e+000;2.137101e+002
6.219980e+000;1.038100e+003;5.042995e-001;2.907694e+000;2.137102e+002
6.229980e+000;1.036152e+003;5.045995e-001;2.907777e+000;2.137102e+002
6.239981e+000;1.034235e+003;5.045995e-001;2.907818e+000;2.137103e+002
6.249980e+000;1.032452e+003;5.045995e-001;2.907839e+000;2.137103e+002
6.259981e+000;1.030796e+003;5.045995e-001;2.907860e+000;2.137103e+002
6.269980e+000;1.029305e+003;5.045995e-001;2.907880e+000;2.137103e+002
6.279981e+000;1.027956e+003;5.045995e-001;2.907901e+000;2.137104e+002
6.289980e+000;1.026749e+003;5.045995e-001;2.907901e+000;2.137104e+002
6.299981e+000;1.025527e+003;5.045995e-001;2.907922e+000;2.137104e+002
6.309980e+000;1.024446e+003;5.045995e-001;2.907922e+000;2.137104e+002
6.319981e+000;1.023397e+003;5.048996e-001;2.907922e+000;2.137104e+002
6.329980e+000;1.022127e+003;5.048996e-001;2.907922e+000;2.137104e+002
6.339981e+000;1.021007e+003;5.048996e-001;2.907922e+000;2.137104e+002
6.349980e+000;1.019563e+003;5.048996e-001;2.907860e+000;2.137103e+002
6.359981e+000;1.017647e+003;5.048996e-001;2.907446e+000;2.137099e+002
6.369980e+000;1.015209e+003;5.048996e-001;2.906413e+000;2.137089e+002
6.379981e+000;1.012164e+003;5.048996e-001;2.904449e+000;2.137069e+002
6.389980e+000;1.008441e+003;5.045995e-001;2.901410e+000;2.137039e+002
6.399981e+000;1.003811e+003;5.039995e-001;2.897380e+000;2.136998e+002
6.409980e+000;9.987628e+002;5.033996e-001;2.892853e+000;2.136953e+002
6.419981e+000;9.935883e+002;5.027995e-001;2.888181e+000;2.136906e+002
6.429980e+000;9.884611e+002;5.021995e-001;2.883530e+000;2.136860e+002
6.439981e+000;9.831130e+002;5.015996e-001;2.878900e+000;2.136814e+002
6.449980e+000;9.779700e+002;5.009995e-001;2.874125e+000;2.136766e+002
6.459980e+000;9.730322e+002;5.003995e-001;2.869185e+000;2.136716e+002
6.469980e+000;9.678892e+002;4.997995e-001;2.864203e+000;2.136667e+002
6.479980e+000;9.627541e+002;4.988995e-001;2.859263e+000;2.136617e+002
6.489981e+000;9.577768e+002;4.982995e-001;2.854343e+000;2.136568e+002
6.499980e+000;9.529020e+002;4.976995e-001;2.849320e+000;2.136518e+002
6.509981e+000;9.480588e+002;4.970995e-001;2.844359e+000;2.136468e+002
6.519980e+000;9.434995e+002;4.961995e-001;2.839377e+000;2.136418e+002
6.529981e+000;9.389639e+002;4.955995e-001;2.834230e+000;2.136367e+002
6.539980e+000;9.344362e+002;4.949995e-001;2.829042e+000;2.136315e+002
6.549981e+000;9.300426e+002;4.940995e-001;2.824060e+000;2.136265e+002
6.559980e+000;9.256727e+002;4.934995e-001;2.819223e+000;2.136217e+002
6.569981e+000;9.211055e+002;4.925995e-001;2.814242e+000;2.136167e+002
6.579980e+000;9.166725e+002;4.919995e-001;2.809074e+000;2.136115e+002
6.589981e+000;9.122867e+002;4.910995e-001;2.804010e+000;2.136065e+002
6.599980e+000;9.080667e+002;4.904995e-001;2.799193e+000;2.136017e+002
6.609981e+000;9.037598e+002;4.895995e-001;2.794315e+000;2.135968e+002
6.619980e+000;8.996581e+002;4.889995e-001;2.789271e+000;2.135917e+002
6.629981e+000;8.956116e+002;4.880995e-001;2.784290e+000;2.135868e+002
6.639980e+000;8.916124e+002;4.871995e-001;2.779370e+000;2.135818e+002
6.649981e+000;8.875895e+002;4.865995e-001;2.774327e+000;2.135768e+002
6.659980e+000;8.836140e+002;4.856995e-001;2.769241e+000;2.135717e+002
6.669981e+000;8.795043e+002;4.850995e-001;2.764322e+000;2.135668e+002
6.679980e+000;8.754656e+002;4.841995e-001;2.759464e+000;2.135619e+002
6.689981e+000;8.715768e+002;4.835995e-001;2.754297e+000;2.135568e+002
6.699980e+000;8.676092e+002;4.826995e-001;2.749108e+000;2.135516e+002
